gps_data_flag,registration_number,horse_name,pp_track,pp_race_date,pp_race_number,pp_country,race_type,grade,distance_id,distance_unit,about_distance_indicator,distance,surface,post_position,position_at_point_of_call_1,position_at_point_of_call_2,position_at_point_of_call_3,position_at_point_of_call_4,position_at_point_of_call_5,official_position,length_behind_at_poc_1,length_behind_at_poc_2,length_behind_at_poc_3,length_behind_at_poc_4,length_behind_at_poc_5,length_behind_at_finish,length_ahead_at_poc_1,length_ahead_at_poc_2,length_ahead_at_poc_3,length_ahead_at_poc_4,length_ahead_at_poc_5,length_ahead_at_finish,post_time_odds,field_size,purse,is_about_distance,is_graded_race,has_gps_data,distance_furlongs,distance_meters_expected,distance_label,is_nonstandard_distance,pp_race_key
X,18007223,Excellent Timing,LRL,2025-11-21,2,USA,SOC,,6.0,F,,6F,D,6,1.0,1.0,,,1.0,2,0.0,0.0,0.0,0.0,0.0,5.0,200.0,200.0,0.0,0.0,400.0,100.0,71,9,25520,0,0,1,6.0,1207.008,6F,0,18007223|LRL|2025-11-21|2
,18007223,Excellent Timing,DEL,2025-05-22,4,USA,CLM,,6.0,F,,6F,D,6,2.0,4.0,,,6.0,6,50.0,370.0,0.0,0.0,750.0,875.0,200.0,50.0,0.0,0.0,0.0,0.0,26,6,21000,0,0,0,6.0,1207.008,6F,0,18007223|DEL|2025-05-22|4
X,18007223,Excellent Timing,AQU,2025-04-06,7,USA,CLM,,6.0,F,,6F,D,8,1.0,1.0,,,1.0,6,0.0,0.0,0.0,0.0,0.0,590.0,250.0,300.0,0.0,0.0,100.0,50.0,53,8,40000,0,0,1,6.0,1207.008,6F,0,18007223|AQU|2025-04-06|7
X,18007346,Manor House,LRL,2025-11-14,4,USA,AOC,,8.5,F,,1 1/16M,D,6,3.0,4.0,4.0,,7.0,7,200.0,400.0,500.0,0.0,720.0,1625.0,10.0,100.0,50.0,0.0,0.0,0.0,47,7,54295,0,0,1,8.5,1709.928,1 1/16M,0,18007346|LRL|2025-11-14|4
X,18007346,Manor House,LRL,2025-10-26,10,USA,AOC,,7.0,F,,7F,D,8,1.0,1.0,,,2.0,2,0.0,0.0,0.0,0.0,10.0,5.0,50.0,10.0,0.0,0.0,150.0,200.0,41,8,54000,0,0,1,7.0,1408.176,7F,0,18007346|LRL|2025-10-26|10
X,18007346,Manor House,CNL,2025-09-05,3,USA,AOC,,6.5,F,,6 1/2F,D,6,3.0,3.0,,,4.0,3,60.0,60.0,0.0,0.0,110.0,225.0,150.0,50.0,0.0,0.0,100.0,5.0,399,6,74000,0,0,1,6.5,1307.592,6 1/2F,0,18007346|CNL|2025-09-05|3
X,18007504,Gold Time Vixen,LRL,2025-12-19,5,USA,CLM,,5.5,F,,5 1/2F,D,1,5.0,5.0,,,5.0,6,800.0,700.0,0.0,0.0,650.0,875.0,600.0,600.0,0.0,0.0,600.0,825.0,833,7,18640,0,0,1,5.5,1106.424,5 1/2F,0,18007504|LRL|2025-12-19|5
,18007504,Gold Time Vixen,CT,2025-11-22,6,USA,CLM,,6.5,F,,6 1/2F,D,1,6.0,8.0,,,7.0,9,700.0,660.0,0.0,0.0,860.0,1250.0,100.0,150.0,0.0,0.0,100.0,1125.0,1259,10,14600,0,0,0,6.5,1307.592,6 1/2F,0,18007504|CT|2025-11-22|6
X,18007504,Gold Time Vixen,LRL,2025-11-02,2,USA,CLM,,6.0,F,,6F,D,2,4.0,7.0,,,7.0,7,500.0,1160.0,0.0,0.0,1160.0,1475.0,100.0,0.0,0.0,0.0,0.0,0.0,1031,7,21070,0,0,1,6.0,1207.008,6F,0,18007504|LRL|2025-11-02|2
X,18007504,Gold Time Vixen,LRL,2025-10-10,4,USA,CLM,,5.5,F,,5 1/2F,D,6,7.0,7.0,,,7.0,6,580.0,620.0,0.0,0.0,1650.0,2375.0,0.0,0.0,0.0,0.0,0.0,150.0,692,7,21070,0,0,1,5.5,1106.424,5 1/2F,0,18007504|LRL|2025-10-10|4
X,18010641,Caerus,LRL,2025-10-17,4,USA,CLM,,8.0,F,,1M,D,5,4.0,5.0,6.0,,6.0,6,170.0,360.0,570.0,0.0,860.0,1200.0,100.0,10.0,300.0,0.0,250.0,450.0,95,9,21260,0,0,1,8.0,1609.344,1M,0,18010641|LRL|2025-10-17|4
,18010641,Caerus,TIM,2025-08-31,1,USA,CLM,,8.0,F,,1M,D,1,4.0,3.0,2.0,,2.0,1,350.0,200.0,10.0,0.0,50.0,0.0,200.0,200.0,350.0,0.0,250.0,300.0,45,5,15000,0,0,0,8.0,1609.344,1M,0,18010641|TIM|2025-08-31|1
,18010641,Caerus,PEN,2025-08-14,5,USA,CLM,,8.32,F,,1M 70Y,D,3,2.0,2.0,2.0,,1.0,1,50.0,10.0,150.0,0.0,0.0,0.0,200.0,300.0,250.0,0.0,10.0,225.0,54,4,13000,0,0,0,8.32,1673.71776,1M 70Y,1,18010641|PEN|2025-08-14|5
X,18011492,Swill,LRL,2025-11-23,8,USA,AOC,,5.5,F,,5 1/2F,T,1,2.0,3.0,,,2.0,2,150.0,250.0,0.0,0.0,250.0,10.0,50.0,50.0,0.0,0.0,250.0,50.0,35,11,55500,0,0,1,5.5,1106.424,5 1/2F,0,18011492|LRL|2025-11-23|8
X,18011492,Swill,LRL,2025-10-25,12,USA,SOC,,5.5,F,,5 1/2F,T,9,5.0,5.0,,,1.0,3,210.0,120.0,0.0,0.0,0.0,175.0,150.0,150.0,0.0,0.0,10.0,325.0,53,10,40110,0,0,1,5.5,1106.424,5 1/2F,0,18011492|LRL|2025-10-25|12
X,18011492,Swill,LRL,2025-09-28,7,USA,AOC,,5.5,F,,5 1/2F,T,6,2.0,2.0,,,2.0,3,200.0,150.0,0.0,0.0,250.0,150.0,50.0,100.0,0.0,0.0,10.0,25.0,25,8,58770,0,0,1,5.5,1106.424,5 1/2F,0,18011492|LRL|2025-09-28|7
,18012283,River Dog,PEN,2025-12-18,5,USA,CLM,,6.0,F,,6F,D,3,3.0,2.0,,,4.0,6,20.0,10.0,0.0,0.0,400.0,650.0,500.0,300.0,0.0,0.0,10.0,0.0,43,6,28000,0,0,0,6.0,1207.008,6F,0,18012283|PEN|2025-12-18|5
,18012283,River Dog,PRX,2025-11-11,7,USA,CLM,,6.0,F,,6F,D,7,2.0,2.0,,,6.0,6,50.0,10.0,0.0,0.0,650.0,1400.0,100.0,10.0,0.0,0.0,200.0,100.0,90,7,35000,0,0,0,6.0,1207.008,6F,0,18012283|PRX|2025-11-11|7
,18012283,River Dog,PRX,2025-10-29,9,USA,AOC,,6.0,F,,6F,D,4,3.0,3.0,,,5.0,6,110.0,300.0,0.0,0.0,600.0,1100.0,10.0,10.0,0.0,0.0,100.0,0.0,131,6,55000,0,0,0,6.0,1207.008,6F,0,18012283|PRX|2025-10-29|9
X,18013711,I Can Do It,LRL,2025-10-11,1,USA,SHP,,7.0,F,,7F,D,1,7.0,7.0,,,3.0,2,520.0,860.0,0.0,0.0,460.0,285.0,150.0,200.0,0.0,0.0,50.0,150.0,305,8,40000,0,0,1,7.0,1408.176,7F,0,18013711|LRL|2025-10-11|1
X,18013711,I Can Do It,LRL,2025-09-19,7,USA,ALW,,6.0,F,,6F,D,3,8.0,7.0,,,5.0,5,560.0,910.0,0.0,0.0,950.0,875.0,0.0,100.0,0.0,0.0,50.0,325.0,364,8,49000,0,0,1,6.0,1207.008,6F,0,18013711|LRL|2025-09-19|7
X,18013711,I Can Do It,LRL,2025-06-22,2,USA,SOC,,7.0,F,,7F,D,2,2.0,3.0,,,2.0,2,10.0,300.0,0.0,0.0,350.0,450.0,150.0,10.0,0.0,0.0,10.0,25.0,141,7,32780,0,0,1,7.0,1408.176,7F,0,18013711|LRL|2025-06-22|2
X,18015442,Magic Spin,LRL,2026-01-10,6,USA,CLM,,6.0,F,,6F,D,8,9.0,8.0,,,6.0,6,530.0,320.0,0.0,0.0,750.0,885.0,10.0,100.0,0.0,0.0,300.0,10.0,111,11,21180,0,0,1,6.0,1207.008,6F,0,18015442|LRL|2026-01-10|6
X,18015442,Magic Spin,LRL,2025-12-12,6,USA,SOC,,7.0,F,,7F,D,6,7.0,8.0,,,6.0,5,910.0,960.0,0.0,0.0,1050.0,700.0,10.0,0.0,0.0,0.0,100.0,200.0,103,8,25020,0,0,1,7.0,1408.176,7F,0,18015442|LRL|2025-12-12|6
X,18015442,Magic Spin,LRL,2025-11-29,9,USA,SOC,,6.0,F,,6F,D,5,7.0,7.0,,,5.0,5,610.0,1150.0,0.0,0.0,910.0,1100.0,200.0,250.0,0.0,0.0,150.0,700.0,79,8,30435,0,0,1,6.0,1207.008,6F,0,18015442|LRL|2025-11-29|9
X,18015442,Magic Spin,LRL,2025-11-09,8,USA,SOC,,6.0,F,,6F,D,7,3.0,4.0,,,6.0,5,150.0,260.0,0.0,0.0,90.0,200.0,150.0,150.0,0.0,0.0,250.0,275.0,49,7,32980,0,0,1,6.0,1207.008,6F,0,18015442|LRL|2025-11-09|8
X,18015442,Magic Spin,LRL,2025-10-24,7,USA,SOC,,6.0,F,,6F,D,8,4.0,3.0,,,3.0,3,160.0,310.0,0.0,0.0,500.0,550.0,50.0,250.0,0.0,0.0,150.0,225.0,148,9,41830,0,0,1,6.0,1207.008,6F,0,18015442|LRL|2025-10-24|7
X,18016073,It'sfiftyshadetime,LRL,2025-10-31,10,USA,CLM,,8.5,F,,1 1/16M,D,2,6.0,6.0,3.0,,4.0,4,560.0,760.0,750.0,0.0,850.0,1175.0,600.0,800.0,10.0,0.0,1200.0,1925.0,306,7,19450,0,0,1,8.5,1709.928,1 1/16M,0,18016073|LRL|2025-10-31|10
,18016073,It'sfiftyshadetime,TDN,2025-09-24,2,USA,SOC,,6.0,F,,6F,D,1,3.0,4.0,,,4.0,4,200.0,750.0,0.0,0.0,1200.0,1100.0,50.0,0.0,0.0,0.0,0.0,0.0,155,4,20000,0,0,0,6.0,1207.008,6F,0,18016073|TDN|2025-09-24|2
,18016073,It'sfiftyshadetime,BTP,2025-07-31,8,USA,SOC,,8.32,F,,1M 70Y,D,3,3.0,4.0,4.0,,4.0,4,150.0,310.0,1600.0,0.0,1850.0,3525.0,10.0,100.0,300.0,0.0,900.0,2225.0,48,5,14000,0,0,0,8.32,1673.71776,1M 70Y,1,18016073|BTP|2025-07-31|8
X,18017084,My Flicker,LRL,2025-12-07,6,USA,AOC,,5.5,F,,5 1/2F,D,5,2.0,2.0,,,3.0,4,250.0,150.0,0.0,0.0,260.0,500.0,10.0,50.0,0.0,0.0,150.0,175.0,120,8,59565,0,0,1,5.5,1106.424,5 1/2F,0,18017084|LRL|2025-12-07|6
,18017084,My Flicker,CT,2025-10-31,7,USA,AOC,,6.5,F,,6 1/2F,D,6,4.0,3.0,,,1.0,1,350.0,60.0,0.0,0.0,0.0,0.0,250.0,100.0,0.0,0.0,200.0,175.0,77,7,34000,0,0,0,6.5,1307.592,6 1/2F,0,18017084|CT|2025-10-31|7
,18017084,My Flicker,DEL,2025-10-09,8,USA,AOC,,5.5,F,,5 1/2F,D,3,5.0,5.0,,,4.0,7,350.0,260.0,0.0,0.0,210.0,610.0,10.0,10.0,0.0,0.0,10.0,0.0,63,7,47000,0,0,0,5.5,1106.424,5 1/2F,0,18017084|DEL|2025-10-09|8
X,18019913,Shipman,TP,2025-12-10,4,USA,CLM,,6.5,F,,6 1/2F,D,2,5.0,3.0,,,7.0,6,80.0,110.0,0.0,0.0,330.0,505.0,10.0,10.0,0.0,0.0,150.0,225.0,37,10,30800,0,0,1,6.5,1307.592,6 1/2F,0,18019913|TP|2025-12-10|4
X,18019913,Shipman,CD,2025-11-23,5,USA,CLM,,6.0,F,,6F,D,7,6.0,6.0,,,4.0,2,610.0,710.0,0.0,0.0,410.0,25.0,10.0,350.0,0.0,0.0,100.0,25.0,42,11,45000,0,0,1,6.0,1207.008,6F,0,18019913|CD|2025-11-23|5
X,18019913,Shipman,CD,2025-11-06,4,USA,CLM,,6.5,F,,6 1/2F,D,4,2.0,2.0,,,3.0,4,100.0,100.0,0.0,0.0,300.0,385.0,10.0,50.0,0.0,0.0,10.0,10.0,12,10,45000,0,0,1,6.5,1307.592,6 1/2F,0,18019913|CD|2025-11-06|4
X,18022195,R Averie Lynn,LRL,2026-01-09,5,USA,CLM,,6.0,F,,6F,D,8,1.0,1.0,,,1.0,2,0.0,0.0,0.0,0.0,0.0,200.0,100.0,10.0,0.0,0.0,10.0,200.0,20,9,19910,0,0,1,6.0,1207.008,6F,0,18022195|LRL|2026-01-09|5
X,18022195,R Averie Lynn,LRL,2025-12-19,5,USA,CLM,,5.5,F,,5 1/2F,D,6,1.0,1.0,,,2.0,2,0.0,0.0,0.0,0.0,50.0,150.0,50.0,50.0,0.0,0.0,350.0,500.0,12,7,18640,0,0,1,5.5,1106.424,5 1/2F,0,18022195|LRL|2025-12-19|5
,18022195,R Averie Lynn,DEL,2025-10-15,2,USA,CLM,,6.0,F,,6F,D,6,1.0,1.0,,,2.0,2,0.0,0.0,0.0,0.0,10.0,5.0,200.0,100.0,0.0,0.0,50.0,5.0,52,9,20000,0,0,0,6.0,1207.008,6F,0,18022195|DEL|2025-10-15|2
,18022195,R Averie Lynn,DEL,2025-09-25,2,USA,CLM,,5.5,F,,5 1/2F,D,5,1.0,1.0,,,2.0,2,0.0,0.0,0.0,0.0,100.0,500.0,10.0,10.0,0.0,0.0,100.0,100.0,45,6,22000,0,0,0,5.5,1106.424,5 1/2F,0,18022195|DEL|2025-09-25|2
,18022195,R Averie Lynn,DEL,2025-08-14,3,USA,SOC,,5.5,F,,5 1/2F,D,3,2.0,3.0,,,2.0,2,100.0,150.0,0.0,0.0,200.0,550.0,10.0,100.0,0.0,0.0,10.0,10.0,25,5,20000,0,0,0,5.5,1106.424,5 1/2F,0,18022195|DEL|2025-08-14|3
X,19000681,Captain Quint,LRL,2026-01-09,4,USA,SOC,,5.5,F,,5 1/2F,D,6,6.0,6.0,,,6.0,4,850.0,800.0,0.0,0.0,660.0,775.0,0.0,0.0,0.0,0.0,0.0,50.0,150,6,40885,0,0,1,5.5,1106.424,5 1/2F,0,19000681|LRL|2026-01-09|4
X,19000681,Captain Quint,LRL,2025-02-15,5,USA,AOC,,6.0,F,,6F,D,6,2.0,5.0,,,8.0,9,50.0,360.0,0.0,0.0,1250.0,1840.0,50.0,100.0,0.0,0.0,50.0,0.0,392,9,53900,0,0,1,6.0,1207.008,6F,0,19000681|LRL|2025-02-15|5
X,19000681,Captain Quint,LRL,2025-01-18,6,USA,STK,,8.0,F,,1M,D,4,7.0,7.0,8.0,,8.0,9,610.0,610.0,870.0,0.0,1520.0,1880.0,350.0,200.0,700.0,0.0,250.0,0.0,961,9,75000,0,0,1,8.0,1609.344,1M,0,19000681|LRL|2025-01-18|6
,19000681,Captain Quint,DEL,2024-07-31,6,USA,SOC,,6.0,F,,6F,D,3,3.0,3.0,,,4.0,4,250.0,200.0,0.0,0.0,360.0,1000.0,100.0,10.0,0.0,0.0,300.0,75.0,281,6,28000,0,0,0,6.0,1207.008,6F,0,19000681|DEL|2024-07-31|6
,19001576,Golden Purchase,PRX,2025-11-18,2,USA,CLM,,8.32,F,,1M 70Y,D,5,5.0,5.0,3.0,,2.0,1,1060.0,700.0,110.0,0.0,10.0,0.0,400.0,500.0,150.0,0.0,300.0,575.0,13,7,21000,0,0,0,8.32,1673.71776,1M 70Y,1,19001576|PRX|2025-11-18|2
,19001576,Golden Purchase,PRX,2025-10-29,10,USA,CLM,,8.32,F,,1M 70Y,D,8,3.0,3.0,3.0,,2.0,3,350.0,400.0,400.0,0.0,500.0,875.0,200.0,300.0,150.0,0.0,10.0,350.0,48,11,21000,0,0,0,8.32,1673.71776,1M 70Y,1,19001576|PRX|2025-10-29|10
,19001576,Golden Purchase,PRX,2025-10-07,6,USA,CLM,,7.0,F,,7F,D,5,4.0,4.0,,,4.0,4,220.0,170.0,0.0,0.0,900.0,925.0,300.0,600.0,0.0,0.0,800.0,1325.0,37,5,21000,0,0,0,7.0,1408.176,7F,0,19001576|PRX|2025-10-07|6
X,19001706,Sapphire Beauty,LRL,2026-01-09,5,USA,CLM,,6.0,F,,6F,D,9,3.0,3.0,,,5.0,7,110.0,110.0,0.0,0.0,560.0,1025.0,100.0,300.0,0.0,0.0,200.0,150.0,533,9,19910,0,0,1,6.0,1207.008,6F,0,19001706|LRL|2026-01-09|5
X,19001706,Sapphire Beauty,LRL,2025-12-19,5,USA,CLM,,5.5,F,,5 1/2F,D,4,4.0,4.0,,,4.0,4,550.0,500.0,0.0,0.0,500.0,675.0,250.0,200.0,0.0,0.0,150.0,100.0,386,7,18640,0,0,1,5.5,1106.424,5 1/2F,0,19001706|LRL|2025-12-19|5
,19001706,Sapphire Beauty,CT,2025-11-13,2,USA,CLM,,7.0,F,,7F,D,2,2.0,4.0,,,6.0,6,100.0,410.0,0.0,0.0,960.0,1375.0,10.0,10.0,0.0,0.0,200.0,1150.0,271,7,15800,0,0,0,7.0,1408.176,7F,0,19001706|CT|2025-11-13|2
,19001706,Sapphire Beauty,CT,2025-10-30,4,USA,SOC,,6.5,F,,6 1/2F,D,8,5.0,6.0,,,7.0,8,310.0,760.0,0.0,0.0,610.0,1400.0,100.0,10.0,0.0,0.0,10.0,0.0,692,8,22700,0,0,0,6.5,1307.592,6 1/2F,0,19001706|CT|2025-10-30|4
,19001706,Sapphire Beauty,TIM,2025-08-30,4,USA,STR,,8.0,F,,1M,D,3,2.0,6.0,6.0,,6.0,6,150.0,520.0,1600.0,0.0,2360.0,3655.0,50.0,0.0,0.0,0.0,0.0,0.0,155,6,24310,0,0,0,8.0,1609.344,1M,0,19001706|TIM|2025-08-30|4
,19002257,Holy Synchronicity,CT,2026-01-10,7,USA,ALW,,7.0,F,,7F,D,2,1.0,1.0,,,7.0,7,0.0,0.0,0.0,0.0,760.0,1825.0,50.0,10.0,0.0,0.0,0.0,0.0,235,7,36200,0,0,0,7.0,1408.176,7F,0,19002257|CT|2026-01-10|7
X,19002257,Holy Synchronicity,LRL,2025-11-09,8,USA,SOC,,6.0,F,,6F,D,3,5.0,7.0,,,7.0,6,350.0,560.0,0.0,0.0,340.0,475.0,200.0,0.0,0.0,0.0,0.0,150.0,143,7,32980,0,0,1,6.0,1207.008,6F,0,19002257|LRL|2025-11-09|8
X,19002257,Holy Synchronicity,LRL,2025-10-26,10,USA,AOC,,7.0,F,,7F,D,1,2.0,4.0,,,8.0,8,50.0,170.0,0.0,0.0,680.0,960.0,150.0,10.0,0.0,0.0,0.0,0.0,113,8,54000,0,0,1,7.0,1408.176,7F,0,19002257|LRL|2025-10-26|10
X,19002312,Radical Right,LRL,2026-01-09,9,USA,AOC,,6.0,F,,6F,D,4,2.0,3.0,,,4.0,3,200.0,250.0,0.0,0.0,360.0,425.0,150.0,10.0,0.0,0.0,350.0,50.0,56,6,57770,0,0,1,6.0,1207.008,6F,0,19002312|LRL|2026-01-09|9
X,19002312,Radical Right,LRL,2025-12-21,8,USA,AOC,,5.5,F,,5 1/2F,D,7,5.0,5.0,,,7.0,6,360.0,400.0,0.0,0.0,680.0,935.0,50.0,200.0,0.0,0.0,250.0,5.0,149,8,57000,0,0,1,5.5,1106.424,5 1/2F,0,19002312|LRL|2025-12-21|8
X,19002312,Radical Right,LRL,2025-11-28,8,USA,AOC,,6.0,F,,6F,D,1,4.0,5.0,,,5.0,5,310.0,180.0,0.0,0.0,270.0,165.0,100.0,200.0,0.0,0.0,500.0,1275.0,49,6,61040,0,0,1,6.0,1207.008,6F,0,19002312|LRL|2025-11-28|8
X,19002312,Radical Right,LRL,2025-09-21,6,USA,AOC,,6.0,F,,6F,D,1,4.0,3.0,,,3.0,5,120.0,350.0,0.0,0.0,600.0,560.0,100.0,50.0,0.0,0.0,200.0,150.0,101,10,63880,0,0,1,6.0,1207.008,6F,0,19002312|LRL|2025-09-21|6
X,19002312,Radical Right,CNL,2025-08-16,7,USA,AOC,,6.0,F,,6F,D,4,5.0,4.0,,,2.0,2,170.0,110.0,0.0,0.0,50.0,125.0,250.0,100.0,0.0,0.0,100.0,50.0,46,7,80000,0,0,1,6.0,1207.008,6F,0,19002312|CNL|2025-08-16|7
X,19002713,Backnthewoods,LRL,2025-12-26,1,USA,CLM,,6.0,F,,6F,D,11,1.0,1.0,,,1.0,5,0.0,0.0,0.0,0.0,0.0,375.0,150.0,300.0,0.0,0.0,10.0,10.0,70,11,23070,0,0,1,6.0,1207.008,6F,0,19002713|LRL|2025-12-26|1
X,19002713,Backnthewoods,LRL,2025-12-14,1,USA,CLM,,8.5,F,,1 1/16M,D,3,1.0,1.0,1.0,,3.0,4,0.0,0.0,0.0,0.0,600.0,1375.0,800.0,1000.0,300.0,0.0,150.0,250.0,48,7,22400,0,0,1,8.5,1709.928,1 1/16M,0,19002713|LRL|2025-12-14|1
X,19002713,Backnthewoods,LRL,2025-12-06,1,USA,CLM,,6.0,F,,6F,D,6,5.0,2.0,,,4.0,4,310.0,250.0,0.0,0.0,410.0,475.0,300.0,10.0,0.0,0.0,500.0,700.0,30,6,18680,0,0,1,6.0,1207.008,6F,0,19002713|LRL|2025-12-06|1
X,19002713,Backnthewoods,LRL,2025-10-31,6,USA,SOC,,6.0,F,,6F,D,2,2.0,1.0,,,1.0,4,10.0,0.0,0.0,0.0,0.0,330.0,200.0,50.0,0.0,0.0,50.0,175.0,207,8,27540,0,0,1,6.0,1207.008,6F,0,19002713|LRL|2025-10-31|6
X,19002713,Backnthewoods,LRL,2025-10-12,4,USA,CLM,,5.5,F,,5 1/2F,D,6,1.0,1.0,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,100.0,25.0,8,7,18640,0,0,1,5.5,1106.424,5 1/2F,0,19002713|LRL|2025-10-12|4
X,19002714,Mischief Motion,LRL,2025-12-12,1,USA,SOC,,7.0,F,,7F,D,4,5.0,4.0,,,7.0,7,410.0,760.0,0.0,0.0,810.0,1200.0,100.0,50.0,0.0,0.0,600.0,575.0,100,8,27900,0,0,1,7.0,1408.176,7F,0,19002714|LRL|2025-12-12|1
X,19002714,Mischief Motion,LRL,2025-11-01,1,USA,SOC,,8.0,F,,1M,T,8,1.0,1.0,2.0,,4.0,8,0.0,0.0,10.0,0.0,310.0,1020.0,250.0,200.0,200.0,0.0,150.0,425.0,677,9,31950,0,0,1,8.0,1609.344,1M,0,19002714|LRL|2025-11-01|1
X,19002714,Mischief Motion,LRL,2025-09-26,1,USA,SOC,,5.5,F,,5 1/2F,T,6,8.0,8.0,,,6.0,7,870.0,760.0,0.0,0.0,960.0,950.0,200.0,200.0,0.0,0.0,50.0,275.0,347,9,31950,0,0,1,5.5,1106.424,5 1/2F,0,19002714|LRL|2025-09-26|1
X,19002714,Mischief Motion,LRL,2025-09-06,2,USA,ALW,,8.5,F,,1 1/16M,D,3,3.0,5.0,5.0,,5.0,5,250.0,360.0,1210.0,0.0,2400.0,3925.0,10.0,0.0,0.0,0.0,0.0,0.0,217,5,49000,0,0,1,8.5,1709.928,1 1/16M,0,19002714|LRL|2025-09-06|2
X,19002805,Murray,LRL,2025-11-23,7,USA,SOC,,8.0,F,,1M,D,6,9.0,9.0,6.0,,5.0,5,1410.0,960.0,610.0,0.0,760.0,675.0,0.0,0.0,200.0,0.0,100.0,50.0,78,10,39055,0,0,1,8.0,1609.344,1M,0,19002805|LRL|2025-11-23|7
X,19002805,Murray,LRL,2025-10-03,1,USA,SOC,,8.5,F,,1 1/16M,T,8,8.0,8.0,8.0,,9.0,8,1210.0,1000.0,960.0,0.0,1100.0,635.0,10.0,10.0,10.0,0.0,0.0,350.0,162,9,38500,0,0,1,8.5,1709.928,1 1/16M,0,19002805|LRL|2025-10-03|1
X,19002805,Murray,CNL,2025-08-09,4,USA,AOC,,7.0,F,,7F,D,5,8.0,8.0,,,6.0,5,860.0,800.0,0.0,0.0,660.0,700.0,50.0,10.0,0.0,0.0,150.0,525.0,70,9,74000,0,0,1,7.0,1408.176,7F,0,19002805|CNL|2025-08-09|4
X,19003051,Bob Marco,LRL,2025-12-07,4,USA,SOC,,6.0,F,,6F,D,5,5.0,6.0,,,6.0,6,310.0,900.0,0.0,0.0,1250.0,1625.0,150.0,10.0,0.0,0.0,300.0,1125.0,89,7,40830,0,0,1,6.0,1207.008,6F,0,19003051|LRL|2025-12-07|4
X,19003051,Bob Marco,LRL,2024-10-18,8,USA,AOC,,8.0,F,,1M,D,1,2.0,4.0,8.0,,8.0,8,50.0,170.0,1310.0,0.0,1420.0,2125.0,100.0,50.0,0.0,0.0,0.0,0.0,122,8,61640,0,0,1,8.0,1609.344,1M,0,19003051|LRL|2024-10-18|8
X,19003051,Bob Marco,LRL,2024-09-13,9,USA,AOC,,8.5,F,,1 1/16M,D,6,1.0,1.0,2.0,,5.0,5,0.0,0.0,10.0,0.0,510.0,1625.0,350.0,600.0,100.0,0.0,600.0,1125.0,30,6,58520,0,0,1,8.5,1709.928,1 1/16M,0,19003051|LRL|2024-09-13|9
X,19004530,Quincannon,LRL,2025-12-21,6,USA,CLM,,8.0,F,,1M,D,5,4.0,4.0,2.0,,3.0,2,310.0,410.0,50.0,0.0,20.0,300.0,200.0,100.0,50.0,0.0,250.0,10.0,600,11,21450,0,0,1,8.0,1609.344,1M,0,19004530|LRL|2025-12-21|6
X,19004530,Quincannon,LRL,2025-11-27,2,USA,CLM,,6.0,F,,6F,D,2,3.0,3.0,,,4.0,4,110.0,210.0,0.0,0.0,320.0,330.0,100.0,100.0,0.0,0.0,500.0,725.0,184,7,18910,0,0,1,6.0,1207.008,6F,0,19004530|LRL|2025-11-27|2
X,19004530,Quincannon,LRL,2025-11-07,4,USA,CLM,,6.0,F,,6F,D,2,7.0,7.0,,,7.0,5,800.0,960.0,0.0,0.0,1450.0,1550.0,250.0,500.0,0.0,0.0,600.0,10.0,188,8,20760,0,0,1,6.0,1207.008,6F,0,19004530|LRL|2025-11-07|4
X,19004530,Quincannon,LRL,2025-10-17,4,USA,CLM,,8.0,F,,1M,D,4,1.0,1.0,1.0,,5.0,5,0.0,0.0,0.0,0.0,360.0,1025.0,150.0,150.0,100.0,0.0,500.0,175.0,130,9,21260,0,0,1,8.0,1609.344,1M,0,19004530|LRL|2025-10-17|4
X,19004608,Find Faith,LRL,2026-01-16,10,USA,CLM,,7.0,F,,7F,D,7,5.0,3.0,,,6.0,6,300.0,300.0,0.0,0.0,850.0,1350.0,50.0,10.0,0.0,0.0,800.0,775.0,80,7,20600,0,0,1,7.0,1408.176,7F,0,19004608|LRL|2026-01-16|10
X,19004608,Find Faith,LRL,2025-12-05,6,USA,CLM,,5.5,F,,5 1/2F,D,5,3.0,3.0,,,1.0,1,460.0,310.0,0.0,0.0,0.0,0.0,200.0,500.0,0.0,0.0,50.0,100.0,93,9,25870,0,0,1,5.5,1106.424,5 1/2F,0,19004608|LRL|2025-12-05|6
X,19004608,Find Faith,LRL,2025-11-14,1,USA,CLM,,6.0,F,,6F,D,5,2.0,2.0,,,2.0,3,10.0,50.0,0.0,0.0,150.0,310.0,50.0,10.0,0.0,0.0,150.0,200.0,191,9,23890,0,0,1,6.0,1207.008,6F,0,19004608|LRL|2025-11-14|1
X,19004608,Find Faith,LRL,2025-10-17,8,USA,SOC,,6.0,F,,6F,D,7,4.0,5.0,,,6.0,6,360.0,760.0,0.0,0.0,1110.0,1600.0,10.0,100.0,0.0,0.0,350.0,10.0,423,7,30500,0,0,1,6.0,1207.008,6F,0,19004608|LRL|2025-10-17|8
X,19004932,Vodkatini,LRL,2025-11-30,3,USA,SOC,,8.5,F,,1 1/16M,D,7,7.0,7.0,7.0,,6.0,6,800.0,850.0,1660.0,0.0,1510.0,2175.0,0.0,0.0,0.0,0.0,300.0,1200.0,178,7,29935,0,0,1,8.5,1709.928,1 1/16M,0,19004932|LRL|2025-11-30|3
